,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
3165,sell,house,|Argentina|Capital Federal|Flores|,"-34.640252,-58.46544",495000,USD,7505388,495000,,420,,1178.571429,,5,,http://flores.properati.com.ar/10rgf_venta_casa_velez-sarsfield_balcon_baulera_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_dependencias_garage_placard_re-max-premium
3166,sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5817243644,-58.445440337",145000,USD,2198548,145000,75,68,1933.333333,2132.352941,,,,http://colegiales.properati.com.ar/10oze_venta_departamentos_colegiales_balcon_lavadero_luminoso_garage_placard_sergio-cuella-negocios-inmobiliarios
3167,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.50832,-58.479424",715000,USD,10841116,715000,,180,,3972.222222,2,4,,http://olivos.properati.com.ar/xaqo_venta_departamentos_vicente-lopez
3168,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,360000,USD,5458464,360000,1603,283,224.5789145,1272.084806,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/w9rm_venta_casa_estancias-del-pilar
3169,sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.567984,-58.4337562",135546,USD,2055202.67,135546,32,29,4235.8125,4674,,1,,http://las-canitas.properati.com.ar/zsit_venta_departamentos_las-canitas_balcon_luminoso_placard_nucifora-propiedades_crr
3170,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.57397,-58.715487",265000,USD,4018036,265000,,20,,13250,,5,,http://bella-vista-san-miguel.properati.com.ar/10i8a_venta_casa_san-miguel_balcon_lavadero_patio_piscina_luminoso_estrenar_re-max-life
3171,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4278415,-58.5740138",93000,USD,1410103.2,93000,39,36,2384.615385,2583.333333,,2,,http://tigre.properati.com.ar/zt55_venta_departamentos_tigre_luminoso_garage_nucifora-propiedades_cro
3172,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6391615,-58.5833345",180000,USD,2729232,180000,170,140,1058.823529,1285.714286,,,,http://haedo.properati.com.ar/smz5_venta_casa_haedo
3173,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5137779608,-58.4902066074",170000,USD,2577608,170000,,45,,3777.777778,,,,http://olivos.properati.com.ar/omwh_venta_departamentos_olivos
3174,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.42237,-58.576583",246500,USD,3737531.6,246500,,68,,3625,11,3,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10emg_venta_departamentos_tigre_balcon_suite_terraza_toilette_luminoso_garage_amenities_acassuso
3175,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6499052,-58.5751004",150000,USD,2274360,150000,120,90,1250,1666.666667,,4,,http://ramos-mejia.properati.com.ar/jxbx_venta_casa_la-matanza_pasaje-agustin-magaldi_800
3176,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5028,-58.4945",153000,USD,2319847.2,153000,53,53,2886.792453,2886.792453,,2,,http://olivos.properati.com.ar/xhev_venta_departamentos_olivos_balcon_gimnasio_sum_terraza_lujoso_garage_estrenar
3177,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4571206,-58.5336589",130000,USD,1971112,130000,77,67,1688.311688,1940.298507,1,,,http://beccar.properati.com.ar/12rbi_venta_departamentos_beccar_avenida-centenario_2500_piscina_garage_amenities_marquestau-colautti-olivos-maria-h-marquestau-csi-4689-4710
3178,sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.643627604,-58.5621649247",,,,,45,45,,,,,,http://ramos-mejia.properati.com.ar/ocol_venta_local_ramos-mejia
3179,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,85000,USD,1288804,85000,,85,,1000,,4,,http://ciudadela.properati.com.ar/s5cs_venta_departamentos_bs-as-g-b-a-zona-norte
3180,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,102038,USD,1547140.97,102038,62,50,1645.774194,2040.76,,2,,http://pilar.properati.com.ar/zswg_venta_departamentos_pilar_balcon_parrilla_piscina_sum_terraza_luminoso_amoblado_amenities_placard_aire-acondicionado_nucifora-propiedades_cro
3181,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,210000,USD,3184104,210000,160,120,1312.5,1750,,3,,http://ramos-mejia.properati.com.ar/yup5_venta_ph_ramos-mejia_malvinas-argentinas-prop
3182,sell,apartment,|Argentina|Capital Federal|Monte Castro|,"-34.629394,-58.506856",136000,USD,2062086.4,136000,,61,,2229.508197,,2,,http://monte-castro.properati.com.ar/11unk_venta_departamentos_monte-castro_parrilla_piscina_garage_devoto
3183,sell,apartment,|Argentina|Capital Federal|Belgrano|,,4427552,ARS,4415263.43,291198.19,82,71,3551.197439,62359.88732,,3,,http://belgrano.properati.com.ar/12thm_venta_departamentos_belgrano_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_amenities_soldati-propiedades
3184,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5954806,-58.4410775",92500,USD,1402522,92500,46,,2010.869565,,,2,,http://villa-crespo.properati.com.ar/vdse_venta_departamentos_villa-crespo
3185,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4560173,-58.5479373",155000,USD,2350172,155000,258,120,600.7751938,1291.666667,,,,http://victoria.properati.com.ar/nflb_venta_casa_victoria_ambrosoni_1900
3186,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,"-34.828718,-58.3728853",68000,USD,1031043.2,68000,300,130,226.6666667,523.0769231,,,,http://burzaco.properati.com.ar/12vz3_venta_casa_burzaco_jardin_lavadero_patio_yamamoto-negocios-inmobiliarios
3187,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6011276,-58.4037911",190000,USD,2880856,190000,110,100,1727.272727,1900,,4,,http://once.properati.com.ar/10b64_venta_departamentos_once_lavadero_migliorisi-propiedades_cy2
3188,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5268205927,-58.4895467159",214000,USD,3244753.6,214000,95,90,2252.631579,2377.777778,,3,3200,http://florida.properati.com.ar/11d3l_venta_departamentos_florida_balcon_lavadero_dependencias_garage_ruiz-propiedades_cd6
3189,sell,PH,|Argentina|Capital Federal|Monte Castro|,"-34.6129284,-58.5002414",180000,USD,2729232,180000,130,120,1384.615385,1500,,,,http://monte-castro.properati.com.ar/izy2_venta_ph_monte-castro
3190,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.294098,-58.771362",250000,USD,3790600,250000,,170,,1470.588235,,5,,http://escobar.properati.com.ar/114p9_venta_casa_escobar_balcon_suite_gimnasio_jardin_lavadero_parrilla_piscina_quincho_vestidor_vista_sauna_impecable_aire-acondicionado_re-max-total-iv
3191,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9310846,-58.0065753",70000,USD,1061368,70000,0,0,,,,6,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/11an7_venta_casa_la-plata_lavadero_parrilla_patio_quincho_estudio-yacoub
3192,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.56765,-58.434463",126600,USD,1919559.84,126600,,32,,3956.25,5,2,,http://palermo.properati.com.ar/11eni_venta_departamentos_palermo_baulera_lujoso_garage_aire-acondicionado_estrenar_re-max-premium
3193,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.4017191,-58.7564149",125000,USD,1895300,125000,110,110,1136.363636,1136.363636,,3,,http://escobar.properati.com.ar/vt9t_venta_casa_escobar
3194,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.3978146376,-58.7169272181",139000,USD,2107573.6,139000,0,90,,1544.444444,,4,,http://benavidez.properati.com.ar/y47y_venta_casa_benavidez_lavadero_parrilla_piscina_quincho_rodriguez-jurado-propiedades
3195,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,,89000,USD,1349453.6,89000,,44,,2022.727273,,2,,http://san-fernando.properati.com.ar/yqpd_venta_departamentos_san-fernando_lujoso_garage_placard_re-max-data-house
3196,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.354663,-58.788556",450000,USD,6823080,450000,580,337,775.862069,1335.311573,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11s2b_venta_casa_bs-as-g-b-a-zona-norte_san-isidro_500_suite_lavadero_parrilla_piscina_toilette_luminoso_garage_maria-de-tigre-patricia-asensio-csi-4332
3197,sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.5681113,-58.4334831",195000,USD,2956668,195000,58,53,3362.068966,3679.245283,1,2,2500,http://las-canitas.properati.com.ar/11496_venta_departamentos_las-canitas_suite_lavadero_toilette_luminoso_ew-negocios-inmobiliarios
3198,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,525000,USD,7960260,525000,0,123,,4268.292683,,,,http://nordelta.properati.com.ar/11tc2_venta_departamentos_nordelta_0_baulera_suite_gimnasio_parrilla_piscina_terraza_toilette_vestidor_vista_dependencias_garage_placard_aire-acondicionado_mieres-nordelta
3199,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4138052817,-58.660872263",1200000,USD,18194880,1200000,450,375,2666.666667,3200,,7,6000,http://nordelta.properati.com.ar/10cld_venta_casa_barrio-los-castores_suite_hidromasaje_jardin_lavadero_parrilla_patio_piscina_terraza_toilette_vestidor_luminoso_vista_dependencias_garage_placard_aire-acondicionado_losa-radiante_busquet-vision-inmobiliaria
3200,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6188446,-58.4325366",450000,USD,6823080,450000,190,190,2368.421053,2368.421053,,6,,http://caballito.properati.com.ar/106tq_venta_departamentos_caballito_balcon_baulera_lavadero_toilette_lujoso_garage_doble-circulacion_rhr-real-estate_cwt
3201,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7067282098,-58.3940505981",92000,USD,1394940.8,92000,,43,,2139.534884,,2,2,http://lanus.properati.com.ar/prve_venta_departamentos_lanus
3202,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,,,,,,95,72,,,,,,http://del-viso.properati.com.ar/112w4_venta_departamentos_del-viso_luminoso_oppel-inmuebles_d63
3203,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.58633423,-58.40662384",119000,USD,1804325.6,119000,,,,,,,,http://recoleta.properati.com.ar/10f92_venta_departamentos_recoleta_lavadero_gei-propiedades
3204,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,275000,USD,4169660,275000,760,215,361.8421053,1279.069767,,,,http://benavidez.properati.com.ar/nijm_venta_casa_benavidez_0
3205,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5982393,-58.4250113",138000,USD,2092411.2,138000,65,59,2123.076923,2338.983051,,3,,http://palermo.properati.com.ar/od2h_venta_departamentos_palermo_estado-de-palestina_1070
3206,sell,store,|Argentina|Capital Federal|Palermo|,"-34.595706,-58.438983",,,,,,,,,,,,http://palermo.properati.com.ar/vnl6_venta_local_palermo
3207,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,"-34.8844956,-58.5127172",300000,USD,4548720,300000,800,0,375,,,,1,http://canning-ezeiza.properati.com.ar/oug2_venta_casa_canning
3208,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6331156,-58.4192275",78000,USD,1182667.2,78000,52,,1500,,,,,http://boedo.properati.com.ar/eh9h_venta_departamento_boedo
3209,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.64360046,-58.56098175",65000,USD,985556,65000,,,,,,,,http://ramos-mejia.properati.com.ar/11egi_venta_departamentos_ramos-mejia_balcon_piscina_terraza_garage_viillelcho-inmuebles
3210,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Villa Elisa|,"-34.8528299,-58.0739262",,,,,,,,,,,,http://villa-elisa-la-plata.properati.com.ar/siyo_venta_casa_villa-elisa
3211,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,1750000,USD,26534200,1750000,2400,560,729.1666667,3125,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/plgr_venta_casa_bs-as-g-b-a-zona-norte_blanco-encalada_1700
3212,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5694673,-58.4567917",93500,USD,1417684.4,93500,0,39,,2397.435897,,2,1400,http://belgrano.properati.com.ar/ysuc_venta_departamentos_belgrano_balcon_luminoso_desarrollista-com
3213,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,750000,USD,11371800,750000,819,300,915.7509158,2500,,,,http://benavidez.properati.com.ar/x96r_venta_casa_benavidez_400
3214,sell,store,|Argentina|Capital Federal|Belgrano|,"-34.559887,-58.458531",100000,ARS,99722.34,6576.95,,20,,5000,,,,http://belgrano.properati.com.ar/10oxk_venta_local_colegiales_re-max-buro-ii
3215,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4540688,-58.5398866",105000,USD,1592052,105000,55,45,1909.090909,2333.333333,3,,,http://victoria.properati.com.ar/sjj8_venta_departamentos_victoria
3216,sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7415857,-58.3883739",78000,USD,1182667.2,78000,54,33,1444.444444,2363.636364,,,500,http://banfield.properati.com.ar/12kjw_venta_ph_banfield_patio_placard_rcm-propiedades_di3
3217,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,380000,USD,5761712,380000,215,190,1767.44186,2000,,4,3700,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/z3x6_venta_casa_tigre_balcon_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_dependencias_garage_impecable_losa-radiante_izrastzoff-agentes-inmobiliarios
3218,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",310000,USD,4700344,310000,805,222,385.0931677,1396.396396,,3,,http://tigre.properati.com.ar/kn06_venta_casa_tigre
3219,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6706023,-58.5776275",70000,USD,1061368,70000,40,,1750,,2,2,,http://villa-luzuriaga.properati.com.ar/ixo0_venta_departamento_villa-luzuriaga_mariano-santamaria_1800
3220,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6256696,-58.3751052",65600,USD,994653.44,65600,27,,2429.62963,,,1,,http://san-telmo.properati.com.ar/ruo8_venta_departamentos_san-telmo
3221,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6568667438,-58.5695831224",320000,USD,4851968,320000,330,200,969.6969697,1600,,,,http://ramos-mejia.properati.com.ar/pfes_venta_casa_ramos-mejia
3222,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Country San Jorge Village|,"-34.4867060963,-58.6839714471",420000,USD,6368208,420000,0,300,,1400,,5,6000,http://country-san-jorge-village.properati.com.ar/z3xt_venta_casa_country-san-jorge-village_balcon_suite_hidromasaje_parrilla_piscina_toilette_vestidor_luminoso_dependencias_impecable_izrastzoff-agentes-inmobiliarios
3223,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5505251,-58.551333",,,,,53,,,,6,2,,http://villa-ballester.properati.com.ar/yonh_venta_departamentos_villa-ballester_j-b-alberdi_4400_garage_inmobiliaria-alemana
3224,sell,apartment,|Argentina|Capital Federal|Villa Lugano|,,78000,USD,1182667.2,78000,0,66,,1181.818182,,4,1400,http://villa-lugano.properati.com.ar/11an4_venta_departamentos_villa-lugano_balcon_grupo-mega-ziade
3225,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.581002,-58.695727",500000,USD,7581200,500000,,380,,1315.789474,,4,,http://bella-vista-san-miguel.properati.com.ar/dbsg_venta_country-barrio-cerrado_capital-federal
3226,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.51202,-58.57275",220000,USD,3335728,220000,,230,,956.5217391,,5,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/yxan_venta_casa_san-isidro_balcon_baulera_suite_hidromasaje_jardin_lavadero_parrilla_patio_piscina_quincho_vestidor_vista_garage_aire-acondicionado_re-max-data-house
3227,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5821086808,-58.4268678992",310000,USD,4700344,310000,73,68,4246.575342,4558.823529,,3,,http://recoleta.properati.com.ar/10vd4_venta_departamentos_recoleta_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_luminoso_lujoso_aire-acondicionado_victorino-de-la-plaza_d03
3228,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6266172,-58.4599658",2296000,ARS,2289627.47,151006.93,64,56,2359.483281,41000,,3,,http://flores.properati.com.ar/zsls_venta_departamentos_flores_balcon_hidromasaje_lavadero_sum_lujoso_amenities_placard_nucifora-propiedades_crr
3229,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6512382,-58.5801372",205000,USD,3108292,205000,,,,,,,,http://ramos-mejia.properati.com.ar/wz94_venta_casa_ramos-mejia
3230,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.507585,-58.477945",206700,USD,3134068.08,206700,,42,,4921.428571,7,2,,http://olivos.properati.com.ar/z229_venta_departamentos_olivos_baulera_parrilla_piscina_sum_garage_amenities_vicente-lopez
3231,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,"-34.7119957519,-58.5778205362",,,,,,,,,,,,http://isidro-casanova.properati.com.ar/vzqn_venta_casa_isidro-casanova
3232,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,"-34.8109772329,-58.3666454981",750000,ARS,747918.28,49327.17,143,143,344.9452448,5244.755245,,,,http://burzaco.properati.com.ar/u9wj_venta_casa_burzaco
3233,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,"-34.440077,-58.561378",135000,USD,2046924,135000,,56,,2410.714286,,2,,http://san-fernando.properati.com.ar/12dk3_venta_departamentos_san-fernando_balcon_parrilla_luminoso_garage_placard_re-max-acci-oacute-n
3234,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5152199,-58.476484",220000,USD,3335728,220000,103,94,2135.92233,2340.425532,3,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/nbwf_venta_departamentos_la-lucila_del-libertador-av-_1900
3235,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.914634,-57.993631",750000,USD,11371800,750000,270,270,2777.777778,2777.777778,,4,,http://la-plata.properati.com.ar/ox5q_venta_casa_la-plata
3236,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4513575,-58.6262791",502000,USD,7611524.8,502000,225,145,2231.111111,3462.068966,,4,,http://nordelta.properati.com.ar/11rg3_venta_departamentos_nordelta_praia_gimnasio_jardin_lavadero_parrilla_piscina_sauna_garage_amenities_dueno-directo_afc
3237,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/s15a_venta_casa_ituzaingo
3238,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.628123,-58.371692",139000,USD,2107573.6,139000,98,94,1418.367347,1478.723404,,4,,http://barracas.properati.com.ar/zuet_venta_departamentos_barracas_balcon_lavadero_luminoso_citati-propiedades_91q
3239,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Gregorio de Laferrere|,,88000,USD,1334291.2,88000,327,170,269.1131498,517.6470588,,3,,http://gregorio-de-laferrere.properati.com.ar/s86e_venta_casa_la-matanza
3240,sell,PH,|Argentina|Capital Federal|Mataderos|,"-34.6601891,-58.4805409",170000,USD,2577608,170000,,90,,1888.888889,,4,,http://mataderos.properati.com.ar/11e7w_venta_ph_mataderos_patio_terraza_garage_placard_molinari-masetto-inmobiliaria-y-estudio-juridico
3241,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,"-34.6559273751,-58.8861157704",91900,USD,1393424.56,91900,12000,200,7.658333333,459.5,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/1064e_venta_casa_general-rodriguez_parrilla_quincho_ramirez-mandatos-negocios-inmobiliarios
3242,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3873626513,-58.7589168549",750000,USD,11371800,750000,500,500,1500,1500,,5,,http://escobar.properati.com.ar/vtbw_venta_casa_escobar
3243,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.446769,-58.862751",169000,USD,2562445.6,169000,,200,,845,,5,,http://pilar.properati.com.ar/12riq_venta_casa_pilar_baulera_suite_jardin_lavadero_parrilla_piscina_quincho_vestidor_luminoso_garage_aire-acondicionado_re-max-total-i
3244,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.3693541925,-58.6747696317",277800,USD,4212114.72,277800,186,107,1493.548387,2596.261682,,4,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10a1t_venta_departamentos_tigre_suite_jardin_parrilla_piscina_terraza_vestidor_luminoso_vista_garage_amenities_placard_estrenar_losa-radiante_fuentes-propiedades_ctd
3245,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6612484,-58.7740222",850000,ARS,847640.78,55904.13,110,90,508.2193636,9444.444444,,,,http://paso-del-rey.properati.com.ar/xrm2_venta_casa_paso-del-rey
3246,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6908114124,-58.5906654794",,,,,300,,,,,3,,http://la-matanza.properati.com.ar/gvgr_venta_casa_la-matanza
